Hospital CCN,  Payment adjustment factor ,Payment reduction percentage,Dual proportion,Peer group assignment,Neutrality modifier ,Number of eligible discharges for AMI,ERR for AMI,Peer group median ERR for AMI,Penalty indicator for AMI,DRG payment ratio for AMI,Number of eligible discharges for COPD,ERR for COPD,Peer group median ERR for COPD,Penalty indicator for COPD,DRG payment ratio for COPD,Number of eligible discharges for HF,ERR for HF,Peer group median ERR for HF,Penalty indicator for HF,DRG payment ratio for HF,Number of eligible discharges for pneumonia,ERR for pneumonia,Peer group median ERR for pneumonia,Penalty indicator for pneumonia,DRG payment ratio for pneumonia,Number of eligible discharges for CABG,ERR for CABG,Peer group median ERR for CABG,Penalty indicator for CABG,DRG payment ratio for CABG,Number of eligible discharges for THA/TKA,ERR for THA/TKA,Peer group median ERR for THA/TKA,Penalty indicator for THA/TKA,DRG payment ratio for THA/TKA,Year
10126,0.9958,0.42,0.2481089258698941,4.0,0.9652401658898525,1.0,1.0192477344403392,0.9972451343036803,N,0.0017882517524974064,13.0,1.0026044229665756,0.9968970254960402,N,0.013062682018481951,40.0,1.0713321307231154,1.003218314454938,Y,0.04801129944227495,45.0,1.0147973226136886,1.0001746129360338,Y,0.07228427837040562,,,1.0061312556211706,N,,2.0,0.99454268383262,0.9900941645738802,N,0.0020759967445908322,2025
10128,0.9978,0.22,0.1896551724137931,2.0,0.9652401658898525,,,0.9956159088685782,N,,22.0,0.9672925575424002,0.9942073336876457,N,0.036235432700898025,25.0,1.0057262845963695,0.9875387769508424,Y,0.03678507273263377,29.0,1.0242185666224133,0.9895450428374731,Y,0.04747603091513779,,,0.9965677593556449,N,,,,0.9887557121503352,N,,2025
10129,0.9957,0.43,0.11879049676025918,1.0,0.9652401658898525,6.0,0.9990233026014486,0.995675010508486,N,0.004396787664342466,14.0,0.9966165930942411,0.9940255543582526,N,0.011210180104197604,40.0,0.9520683199963216,0.9946720669882169,N,0.03001127005658578,47.0,1.107415210640859,0.994412708722198,Y,0.039333837815655845,,,0.9982030598743986,N,,2.0,0.9928393950503935,0.9912634885185792,N,0.002500031002989941,2025
10130,0.9968,0.32,0.11339701200097967,1.0,0.9652401658898525,5.0,1.0041396331705843,0.995675010508486,N,0.0025647075604992623,42.0,0.9861354644080689,0.9940255543582526,N,0.021991863149122628,66.0,0.9976553750469109,0.9946720669882169,Y,0.035821947616296,127.0,1.0309479809022684,0.994412708722198,Y,0.08702287922374817,,,0.9982030598743986,N,,1.0,0.9937404205291387,0.9912634885185792,N,0.0009351388911489329,2025
10131,0.9944,0.5599999999999999,0.06381233595800526,1.0,0.9652401658898525,138.0,1.0767496022065437,0.995675010508486,Y,0.016568481659421947,91.0,1.0146754115348056,0.9940255543582526,Y,0.0077511873289441355,278.0,1.0574499061750957,0.9946720669882169,Y,0.02790559305015379,346.0,1.0566418061265792,0.994412708722198,Y,0.04127384719997967,,,0.9982030598743986,N,,84.0,0.9838525460823119,0.9912634885185792,N,0.012282605472093004,2025
10139,0.9987,0.13,0.09024234693877552,1.0,0.9652401658898525,87.0,1.0068269887874677,0.995675010508486,Y,0.019979901577798522,29.0,0.9809053404815412,0.9940255543582526,N,0.0035304769635625204,142.0,1.023398396091985,0.9946720669882169,Y,0.021309169524509,169.0,1.0120971547416697,0.994412708722198,Y,0.02810427984577843,30.0,0.9585368494079511,0.9982030598743986,N,0.018536638854614564,23.0,1.0800905065381117,0.9912634885185792,N,0.003922378725389978,2025
10144,0.9974,0.26,0.10591096698113207,1.0,0.9652401658898525,69.0,1.0400387935906243,0.995675010508486,Y,0.012837161735770904,80.0,1.0616582816766282,0.9940255543582526,Y,0.006903677931262585,250.0,0.9706650570313776,0.9946720669882169,N,0.02736177405380032,185.0,1.0316675387587388,0.994412708722198,Y,0.02208709426723762,51.0,1.0428011716475778,0.9982030598743986,Y,0.019121360165631023,49.0,0.9913604125468808,0.9912634885185792,Y,0.007182114988024758,2025
10148,0.9973,0.27,0.18966357874207704,2.0,0.9652401658898525,,,0.9956159088685782,N,,87.0,0.9765962571527127,0.9942073336876457,N,0.05566175170873601,62.0,1.0355591157349915,0.9875387769508424,Y,0.05074301112420651,90.0,0.9942987278368692,0.9895450428374731,Y,0.06616943014007924,,,0.9965677593556449,N,,,,0.9887557121503352,N,,2025
10149,0.9953,0.47000000000000003,0.12627834593152512,1.0,0.9652401658898525,22.0,1.018508561294571,0.995675010508486,N,0.0037747541622366334,79.0,0.935679029430367,0.9940255543582526,N,0.012001995580119426,261.0,1.039004785757669,0.9946720669882169,Y,0.046685992327737104,203.0,1.0643210019020828,0.994412708722198,Y,0.04046305171849492,,,0.9982030598743986,N,,,,0.9912634885185792,N,,2025
10150,1.0,0.0,0.25547445255474455,4.0,0.9652401658898525,6.0,0.9854181696450736,0.9972451343036803,N,0.0055723831764896295,21.0,1.0272808675921874,0.9968970254960402,N,0.02310435812655517,30.0,0.9831850496819642,1.003218314454938,N,0.036651581094805215,18.0,1.0228785425281008,1.0001746129360338,N,0.026590210178270016,,,1.0061312556211706,N,,5.0,0.9793694707293338,0.9900941645738802,N,0.013281543192639403,2025
10157,1.0,0.0,0.24635922330097088,4.0,0.9652401658898525,,,0.9972451343036803,N,,9.0,0.9760964103594219,0.9968970254960402,N,0.01348983399678776,4.0,1.003218314454938,1.003218314454938,N,0.006688137817127187,16.0,1.031763990234858,1.0001746129360338,N,0.029687079250807137,,,1.0061312556211706,N,,,,0.9900941645738802,N,,2025
10158,0.9885,1.15,0.20944558521560575,3.0,0.9652401658898525,4.0,0.9884990891495633,0.9957811669727048,N,0.00453088409719899,40.0,0.9591792511322321,0.9923632310191453,N,0.02604409841549831,20.0,0.9922063614110069,0.9955174650225612,N,0.014771813509321493,92.0,1.0350938967141625,0.9911516018458711,Y,0.06414038502478635,,,0.994297464519125,N,,31.0,1.236729767064618,0.9962921146537274,Y,0.03781515160731121,2025
10164,0.9958,0.42,0.1865373645179692,2.0,0.9652401658898525,11.0,1.0068654903897574,0.9956159088685782,N,0.00515392919601693,44.0,0.9638636014299986,0.9942073336876457,N,0.0192507843627211,80.0,1.0048979142576258,0.9875387769508424,Y,0.042192404578633706,88.0,1.0679110121475166,0.9895450428374731,Y,0.04605071317201211,,,0.9965677593556449,N,,14.0,1.1155568504221278,0.9887557121503352,N,0.011043806400920567,2025
10168,1.0,0.0,0.04080118694362018,1.0,0.9652401658898525,3.0,0.9921943439499348,0.995675010508486,N,0.0008046367257340465,12.0,1.0211183209703136,0.9940255543582526,N,0.002007288861073826,9.0,1.0035512644198077,0.9946720669882169,N,0.0018679166709644418,14.0,0.97117432965858,0.994412708722198,N,0.0022963479018178533,,,0.9982030598743986,N,,460.0,0.9706339177933011,0.9912634885185792,N,0.1471869435287249,2025
10169,0.9934,0.66,0.16464471403812825,2.0,0.9652401658898525,1.0,0.9981838799218099,0.9956159088685782,N,0.0013738811455420992,25.0,0.9784258600513713,0.9942073336876457,N,0.034175007270121065,46.0,1.0820481750616502,0.9875387769508424,Y,0.07209384066184435,23.0,0.9848301061580513,0.9895450428374731,N,0.04453035017940598,,,0.9965677593556449,N,,,,0.9887557121503352,N,,2025
10173,1.0,0.0,0.12204351939451277,1.0,0.9652401658898525,,,0.995675010508486,N,,17.0,1.0102863615288582,0.9940255543582526,N,0.03188347767047684,17.0,1.0249853109429812,0.9946720669882169,N,0.04210711162093457,42.0,0.9545231158068745,0.994412708722198,N,0.10962192536906168,,,0.9982030598743986,N,,,,0.9912634885185792,N,,2025
10174,1.0,0.0,0.2386634844868735,3.0,0.9652401658898525,2.0,1.0170816992035512,0.9957811669727048,N,0.006618635571800022,6.0,0.98642885898095,0.9923632310191453,N,0.021224004571023535,12.0,1.0432083137645936,0.9955174650225612,N,0.03933019714980776,18.0,0.9802680190131267,0.9911516018458711,N,0.06411153520671813,,,0.994297464519125,N,,,,0.9962921146537274,N,,2025
10175,1.0,0.0,0.1927409261576971,2.0,0.9652401658898525,1.0,0.9981191304292929,0.9956159088685782,N,0.0013357294716645968,15.0,0.9655487132914539,0.9942073336876457,N,0.029330377821141784,24.0,1.0148439709941068,0.9875387769508424,N,0.05248678188167205,34.0,0.9737596477455018,0.9895450428374731,N,0.08719318883488805,,,0.9965677593556449,N,,,,0.9887557121503352,N,,2025
20001,0.9996,0.04,0.3230377657013139,5.0,0.9652401658898525,442.0,0.8553769231579917,1.0013867900348226,N,0.037554883987198306,134.0,0.9223791183986993,1.0059048095298173,N,0.005447549342058485,463.0,0.8824380251109872,1.0187776376079034,N,0.023898198344978562,211.0,1.0137938530900648,1.0110450972741591,Y,0.012455338514738727,147.0,0.8862196292640533,1.0032339785948556,N,0.024022660150160264,41.0,1.156804044840967,0.9924736252609301,Y,0.002556945958475352,2025
20006,0.9959,0.41000000000000003,0.2985049554846296,4.0,0.9652401658898525,150.0,1.0115604685554778,0.9972451343036803,Y,0.028008204601207058,96.0,0.937841748212305,0.9968970254960402,N,0.011050963758683452,233.0,0.940998639188173,1.003218314454938,N,0.030365693959518963,272.0,0.9206275453604751,1.0001746129360338,N,0.04384433388047954,,,1.0061312556211706,N,,58.0,1.344043029087238,0.9900941645738802,Y,0.010782279710510137,2025
20008,0.9978,0.22,0.29727793696275073,4.0,0.9652401658898525,5.0,1.0627899736808943,0.9972451343036803,N,0.0019810960536105373,35.0,1.0316666327146449,0.9968970254960402,Y,0.0189709045271301,58.0,1.0502055689863257,1.003218314454938,Y,0.0348250453310523,39.0,0.9945162398106357,1.0001746129360338,N,0.026491181311892053,,,1.0061312556211706,N,,32.0,0.9226442959353758,0.9900941645738802,N,0.031215202406195058,2025
20012,1.0,0.0,0.3143095768374165,4.0,0.9652401658898525,76.0,0.9500714990393846,0.9972451343036803,N,0.024180323001530172,52.0,0.9882266888690645,0.9968970254960402,N,0.009819047956675025,123.0,0.8546623079030646,1.003218314454938,N,0.026474755394504883,111.0,0.9422056143037529,1.0001746129360338,N,0.026966575160108305,,,1.0061312556211706,N,,117.0,0.8958387246859962,0.9900941645738802,N,0.0380515797369189,2025
20017,0.9953,0.47000000000000003,0.33249772105742936,5.0,0.9652401658898525,142.0,1.024120514935495,1.0013867900348226,Y,0.017636496798109358,71.0,1.1236351490833287,1.0059048095298173,Y,0.004615200024702343,212.0,1.0598178918489514,1.0187776376079034,Y,0.01715896572387333,200.0,1.1080746921966351,1.0110450972741591,Y,0.020000917749665663,64.0,1.0200306400271384,1.0032339785948556,Y,0.015680465198928715,530.0,1.0116904921677947,0.9924736252609301,Y,0.05128760634833843,2025
20018,1.0,0.0,0.5639097744360902,5.0,0.9652401658898525,2.0,0.9942002290934219,1.0013867900348226,N,0.0038275758729382618,11.0,0.975269879851743,1.0059048095298173,N,0.01711086275921329,37.0,0.9730599076999336,1.0187776376079034,N,0.0661258309982473,68.0,0.9287728526263931,1.0110450972741591,N,0.13121624311744834,,,1.0032339785948556,N,,,,0.9924736252609301,N,,2025
20024,0.9906,0.9400000000000001,0.2786053882725832,4.0,0.9652401658898525,8.0,1.0019179163986613,0.9972451343036803,N,0.0015125065596444456,96.0,1.1080210508393455,0.9968970254960402,Y,0.018989718081153534,179.0,1.1380195900017942,1.003218314454938,Y,0.04008961614775936,135.0,1.065712032772362,1.0001746129360338,Y,0.03469446326388207,,,1.0061312556211706,N,,188.0,0.8267947775652631,0.9900941645738802,N,0.06725092679854948,2025
20026,1.0,0.0,0.4766647139230619,5.0,0.9652401658898525,45.0,0.9396808004919095,1.0013867900348226,N,0.007126052640981766,77.0,0.9344596332960301,1.0059048095298173,N,0.009749013806605327,144.0,1.0106001409649816,1.0187776376079034,N,0.01887759220292248,152.0,0.926886019396291,1.0110450972741591,N,0.027084296862887443,,,1.0032339785948556,N,,155.0,0.8434521462042646,0.9924736252609301,N,0.03052257229460976,2025
30002,1.0,0.0,0.3430858501118568,5.0,0.9652401658898525,115.0,0.8549006603307919,1.0013867900348226,N,0.011749887528020897,69.0,0.9552523572255656,1.0059048095298173,N,0.004717039090055088,294.0,0.9895804994637644,1.0187776376079034,N,0.018028765588043453,240.0,0.992525245290236,1.0110450972741591,N,0.017231175522252378,96.0,0.9051800128223727,1.0032339785948556,N,0.015250509665795923,1.0,0.9955174570101563,0.9924736252609301,N,5.870442425378438e-05,2025
30006,0.9919,0.8099999999999999,0.20743878097463608,3.0,0.9652401658898525,282.0,1.213973868332808,0.9957811669727048,Y,0.019899431786469617,167.0,0.9611428679516885,0.9923632310191453,N,0.00474092428518989,652.0,1.1035623848459468,0.9955174650225612,Y,0.025205552327137455,560.0,1.0359122593787873,0.9911516018458711,Y,0.023320027433466464,114.0,1.0080485970208621,0.994297464519125,Y,0.015523160582351004,251.0,1.0035414502966922,0.9962921146537274,Y,0.012467513125050978,2025
30007,1.0,0.0,0.1899098647971958,2.0,0.9652401658898525,99.0,0.9767354234507909,0.9956159088685782,N,0.025730285915270573,61.0,0.9134366981143138,0.9942073336876457,N,0.009263995662715315,183.0,0.862689492222573,0.9875387769508424,N,0.03358118263426205,218.0,0.8971577148344022,0.9895450428374731,N,0.044293549536264055,,,0.9965677593556449,N,,11.0,0.9482475528520194,0.9887557121503352,N,0.002961894198063434,2025
30010,0.9996,0.04,0.2653702612453349,4.0,0.9652401658898525,178.0,0.9760356886618808,0.9972451343036803,N,0.04604965695250835,39.0,1.0310353377919061,0.9968970254960402,Y,0.004620409551455296,189.0,0.9512965930184116,1.003218314454938,N,0.027745054812615362,191.0,0.953056120559942,1.0001746129360338,N,0.028591176077358282,46.0,1.017258309558608,1.0061312556211706,Y,0.02405509488359084,10.0,0.9635732031154105,0.9900941645738802,N,0.0020600276765194506,2025
30011,0.9982,0.18,0.20479499283933592,3.0,0.9652401658898525,140.0,0.9802628832209553,0.9957811669727048,N,0.018783068443202593,57.0,0.9464494087065688,0.9923632310191453,N,0.005017425011984954,183.0,1.1088717406450925,0.9955174650225612,Y,0.016339963405278417,213.0,0.9419845022874248,0.9911516018458711,N,0.02215265557066614,,,0.994297464519125,N,,145.0,0.9210442780123138,0.9962921146537274,N,0.01841831889392305,2025
30012,0.9971,0.29,0.13229628202658447,1.0,0.9652401658898525,418.0,0.8237224343422738,0.995675010508486,N,0.047387140716290375,192.0,1.0039911121302882,0.9940255543582526,Y,0.010239362938122097,454.0,1.0429290597464473,0.9946720669882169,Y,0.028007392761192476,587.0,1.0221851798151225,0.994412708722198,Y,0.03645173873705035,120.0,1.0166377130055015,0.9982030598743986,Y,0.028927296705815755,88.0,0.8362460823342585,0.9912634885185792,N,0.007797479745397005,2025
30013,0.9946,0.54,0.3007510729613734,4.0,0.9652401658898525,318.0,0.9569675582192646,0.9972451343036803,N,0.03292588141452155,157.0,0.9732412520701527,0.9968970254960402,N,0.007928941993130873,583.0,1.1592434543268662,1.003218314454938,Y,0.033840801537499694,586.0,0.9964975660291705,1.0001746129360338,N,0.041876000069971955,106.0,0.9563047278439663,1.0061312556211706,N,0.024758481997176274,81.0,1.0458114685203685,0.9900941645738802,Y,0.0064140449908979165,2025
30014,0.9985,0.15,0.24779125927671103,4.0,0.9652401658898525,105.0,1.0526612305262586,0.9972451343036803,Y,0.014991796666517003,77.0,0.9098647737839619,0.9968970254960402,N,0.005857786465967566,240.0,1.040444708176396,1.003218314454938,Y,0.020634384905609936,276.0,0.9300657809465536,1.0001746129360338,N,0.03359358657410193,6.0,0.9829885427086841,1.0061312556211706,N,0.0019984885124674405,67.0,0.8999882583574282,0.9900941645738802,N,0.008163699629087355,2025
30016,0.9951,0.49,0.2812910938433951,4.0,0.9652401658898525,72.0,1.0126229742601536,0.9972451343036803,Y,0.01814763498281619,56.0,1.0802306179892378,0.9968970254960402,Y,0.010941022978724759,188.0,0.954947326010946,1.003218314454938,N,0.03702474869616955,286.0,1.0456094333884005,1.0001746129360338,Y,0.08571375083811769,,,1.0061312556211706,N,,2.0,0.9890237187771033,0.9900941645738802,N,0.0006008947754553832,2025
30022,0.9991,0.09,0.5770376862401402,5.0,0.9652401658898525,11.0,1.023509445197723,1.0013867900348226,N,0.004686983406640147,14.0,1.0050248638151074,1.0059048095298173,N,0.003638742985920363,45.0,1.078127105069833,1.0187776376079034,Y,0.014505616131533524,38.0,1.0164434605753847,1.0110450972741591,Y,0.01666931930382486,,,1.0032339785948556,N,,5.0,0.9865159353873236,0.9924736252609301,N,0.0022465096721522347,2025
30023,0.9979,0.21,0.2930924717491644,4.0,0.9652401658898525,154.0,0.9806095173671188,0.9972451343036803,N,0.02472549426114346,51.0,0.9789200881844032,0.9968970254960402,N,0.003075686870114773,295.0,0.9567057486899788,1.003218314454938,N,0.02220117357047385,203.0,1.0103182356875213,1.0001746129360338,Y,0.01569776488333368,74.0,1.1026257321203627,1.0061312556211706,Y,0.020433245010234205,86.0,0.882573655585917,0.9900941645738802,N,0.008522435722775798,2025
30024,0.9984,0.16,0.2863764484810523,4.0,0.9652401658898525,166.0,1.0416868814793931,0.9972451343036803,Y,0.014049791210351796,102.0,1.0128278505983415,0.9968970254960402,Y,0.007146942710224092,223.0,0.9495002734301372,1.003218314454938,N,0.009347531050306097,245.0,1.0268086570039463,1.0001746129360338,Y,0.011675678193755137,61.0,1.0859162412883925,1.0061312556211706,Y,0.008070289300941136,6.0,1.0471638212917658,0.9900941645738802,N,0.00036792906016607,2025
30030,1.0,0.0,0.4087832973362131,5.0,0.9652401658898525,16.0,0.9645914824548293,1.0013867900348226,N,0.006307934873176931,33.0,1.000132429592702,1.0059048095298173,N,0.01010858155594389,45.0,0.9791166415924633,1.0187776376079034,N,0.014008232569199697,82.0,0.9956928328567559,1.0110450972741591,N,0.028542047160283295,,,1.0032339785948556,N,,,,0.9924736252609301,N,,2025
30036,0.9984,0.16,0.17147475411632557,2.0,0.9652401658898525,349.0,1.0037679828625992,0.9956159088685782,Y,0.025067883948438122,151.0,0.9669299567915285,0.9942073336876457,N,0.0052694658186332975,626.0,0.9047597095233854,0.9875387769508424,N,0.02420924822806563,674.0,0.9247811857920837,0.9895450428374731,N,0.031095958759945235,165.0,1.0674141268596953,0.9965677593556449,Y,0.020894129522335138,20.0,1.1053790348322365,0.9887557121503352,N,0.0011533638565480355,2025
30037,0.9997,0.03,0.4099060631938514,5.0,0.9652401658898525,14.0,1.0030119297211848,1.0013867900348226,N,0.017633656271533696,9.0,0.9845581569714875,1.0059048095298173,N,0.0060064964665115465,25.0,1.0323252592225005,1.0187776376079034,Y,0.019944169741614663,16.0,0.9788468212276595,1.0110450972741591,N,0.012746534156665022,,,1.0032339785948556,N,,4.0,0.9903312439179238,0.9924736252609301,N,0.00480492415507469,2025
30038,0.9963,0.37,0.16845294623072402,2.0,0.9652401658898525,128.0,0.9827542137216552,0.9956159088685782,N,0.011021421050101343,100.0,1.0008703399300551,0.9942073336876457,Y,0.004762132210975555,344.0,1.1365574637362146,0.9875387769508424,Y,0.020719975559563484,383.0,0.9688856530616783,0.9895450428374731,N,0.023861843298962678,,,0.9965677593556449,N,,208.0,1.0357959427014896,0.9887557121503352,Y,0.015619436350186793,2025
30043,0.9937,0.63,0.20056841250507512,3.0,0.9652401658898525,107.0,1.046140557996001,0.9957811669727048,Y,0.025039671731639974,80.0,1.0088557727485845,0.9923632310191453,Y,0.014935528067268318,166.0,1.0368170230844789,0.9955174650225612,Y,0.03148717092029093,273.0,0.9573094711066449,0.9911516018458711,N,0.0674610451507024,,,0.994297464519125,N,,123.0,1.1055127152671613,0.9962921146537274,Y,0.03423659244023127,2025
30055,0.9983,0.16999999999999998,0.2462556600487635,4.0,0.9652401658898525,117.0,0.9141764377441272,0.9972451343036803,N,0.023317704824217758,85.0,0.9201979485025221,0.9968970254960402,N,0.010633173899768164,269.0,1.0160929244670154,1.003218314454938,Y,0.039530668802137986,350.0,0.9837620377198438,1.0001746129360338,N,0.06288929050383539,,,1.0061312556211706,N,,34.0,1.176670504954138,0.9900941645738802,Y,0.0065492909133362765,2025
30061,0.9925,0.75,0.15237109636573934,2.0,0.9652401658898525,242.0,1.0527204339528244,0.9956159088685782,Y,0.022796670487644485,186.0,0.9526104261398253,0.9942073336876457,N,0.008518172461701475,725.0,1.0578114376731598,0.9875387769508424,Y,0.0388461882762985,916.0,1.029048029159915,0.9895450428374731,Y,0.055960946750138775,170.0,1.049978626063413,0.9965677593556449,Y,0.029025523727770706,113.0,0.9220301385879988,0.9887557121503352,N,0.007900380848108098,2025
30062,0.9997,0.03,0.2057257948496619,3.0,0.9652401658898525,68.0,1.019698849639634,0.9957811669727048,Y,0.013504931239421121,60.0,0.9261034680366319,0.9923632310191453,N,0.00835416207501269,172.0,0.9914453939358091,0.9955174650225612,N,0.029550256534782597,225.0,0.9550391455710044,0.9911516018458711,N,0.04550225329781106,,,0.994297464519125,N,,18.0,1.0725309364722984,0.9962921146537274,N,0.004546538024030961,2025
